id	filename	md5	size	state
31ba8bc7-0021-434b-98e9-a44d77635f07	TCGA-66-2778-01A-02-BS2.8065d383-a69c-4d80-a764-40caad1cab88.svs	1fe3120164e63afae011abc1342cb3ef	39208683	validated
31be16a3-ec56-45fd-8025-62dbfd741642	TCGA-KN-8429-11A-01-TS1.d84bcbc1-32a6-4028-ad4b-9bb1cf4bae65.svs	3ec823daeaec6435c8884ad0c48b59bc	1170885353	validated
31eb7c27-5a9c-478c-8a53-9719c8a07f54	TCGA-97-7546-01A-01-TS1.d0666f67-9178-4faa-a56a-cb2421ef487c.svs	50ec307b79e0e419475d427afb2ee3a1	85506607	validated
31ebdbcf-2821-4b3d-a5a9-9f0dcfa65103	TCGA-69-7760-01A-01-TS1.884236b5-632f-4a00-a7d1-d6d51d84ccf6.svs	247438fd0f275115331cb01bb674bacf	62616061	validated
31f8c014-1ebb-4b07-ae05-b7f93de6878f	TCGA-A4-7996-01A-01-TS1.af0db20c-1e46-416d-b76a-ac9b7354a5d4.svs	f2a9dc00de387ec19d634fa19040c899	97492591	validated
320fc47f-8d08-48af-bebf-112da963a5dc	TCGA-BP-5174-01A-01-TS1.e8e66585-c89b-4d6e-9406-47d8e60dc3c4.svs	fe1eaf307adb52b59ecdc96507816546	105632427	validated
3215da04-8037-4e0a-bd96-3c89c4b8c32a	TCGA-BH-A1F6-11B-09-TSI.d705584d-6a19-4eb1-88cc-405867148b09.svs	f4274ee39914a9011497829a033951bf	107514533	validated
321750dc-94db-4b85-9f3a-ae2a1568853b	TCGA-B0-5092-01A-01-TS1.f1594683-076c-47eb-9fe2-a1f4f6c57bba.svs	fb00d0ca77e549706fe10921c3809ad4	103256747	validated
322b3ea9-aa35-4934-be89-3ac73a8289c8	TCGA-BH-A1EO-11A-03-TSC.8c8333f5-555a-4cc4-9a2f-81b038cd02a4.svs	67a5c4f73d3c34a09f0895c6d18ca157	47346471	validated
3233d272-7b4e-416b-a80c-6f4d26855a07	TCGA-BH-A5IZ-01A-01-TS1.D8563125-14E3-42A1-827D-B54F348722FF.svs	90206c835ab023c9d0ae5521782f699f	235025673	validated
32349d26-06e4-4506-8999-3319bb52484b	TCGA-CJ-4886-11A-01-TS1.283cf721-fc6e-4a12-942d-684b5539257d.svs	78db23a1706dc3b3fe37585574f97b26	297616259	validated
3234da4b-1968-40a8-9f05-6322ccbc227d	TCGA-E9-A1RA-01A-01-TSA.b2e935c7-c2cc-4ef8-9f40-4a80a625cc89.svs	b7fb9ab9f6fe2da2148aa830d301640f	130201937	validated
3259b4e9-2479-40cc-a1f3-459a2b3e3333	TCGA-BP-4173-11A-01-BS1.3ab32e5e-6f78-4c1a-8872-a61919334618.svs	c00fb94c513659729ecc0a4dff82599e	185202697	validated
3268eb1f-649f-40dd-b7ac-1daee5ef4980	TCGA-BH-A1FU-01A-01-TSA.52e0695f-4567-4af4-86d1-3d6368ca94c4.svs	950ca2ebfc794d49f092253f952fb8f4	282481593	validated
326cd255-0e8e-4409-9f0d-7b046aac02bd	TCGA-CJ-4913-11A-01-TS1.34302481-fdd7-4972-b65e-792a85d0079e.svs	71efbde9c11f5141defe6dabe2b0d64f	281297739	validated
3272cdbd-443d-4b3c-9cfe-a28936ade766	TCGA-44-5645-11A-02-TS2.F7F3BB9A-F734-4616-A605-560A9A357F9A.svs	c43bbb16761da7d1905a7c6a0c8454b0	47933088	validated
32758436-f177-45ea-ba97-3cb79081902c	TCGA-55-1596-01A-01-BS1.3bc1baf3-00ab-4b9c-bf3c-c49acab55d09.svs	ecbc1de117c88640b081f7a2d6575003	113895637	validated
327aa95b-b820-4341-bb61-ab40ca04a968	TCGA-A3-3378-01A-01-BS1.a3439d1a-7f23-4cb0-b940-d2e8f27ab13e.svs	de93aa8b6a38ffdf55b49437ea7a6146	161472429	validated
32a8b2fa-0de6-4433-ae74-bc06f280c7eb	TCGA-A2-A0CM-01A-03-BSC.c240a44d-0583-496e-bdef-5cdb5e0ee167.svs	1952c72401a07158499d27f4a3d58fa0	207731433	validated
32b33489-df04-4186-b566-f729c701056d	TCGA-CJ-4895-01A-01-BS1.6fbce707-0c73-42c0-851d-e4796eab29bd.svs	fb7bf1cfacb164909859d7578d1c8d88	332338179	validated
32bfb68d-4200-4ee8-b524-f0eca545c8bc	TCGA-B0-4845-01A-01-TS1.15bf9ec5-ba50-4468-bb71-ff3f2b5dd9a0.svs	dd50ef13a89b3d9e66bf0a5f7818a561	174669605	validated
32c0edde-f719-4696-93b2-349df39a13bc	TCGA-AC-A2QI-01A-01-TSA.4BA73556-9C89-4F0F-AAD5-A5F7CADA4593.svs	9e16890970822b468123c86d0fa9319a	249632343	validated
32cccadd-b8b8-45d6-9528-a891576a8a45	TCGA-91-6828-01A-01-TS1.9582619f-ecd4-4890-8af1-14e5eb0f536e.svs	fbcca029a58a8e621941566461ae7921	36623953	validated
32d3971e-1532-46f9-88c3-257c8bb4c454	TCGA-85-A511-01A-02-TSB.0FA45307-7E1F-41C0-BF94-181F562BAECB.svs	c5271c150a0c77c10391e3cb805db967	279959749	validated
32d5d61c-f820-4614-b392-9355c259cddd	TCGA-70-6722-01A-01-TS1.9ce9854f-30fc-4483-9cb5-f0ef765f3d58.svs	56211ae0b46b07d39e0d6751071b93a3	279092911	validated
32d96e33-3e7e-492c-8b75-72e4d5c53f3b	TCGA-BQ-5889-01A-01-BS1.5895c67a-6971-4cb4-939c-c91e98ac6d9c.svs	0d870e5c4b27406fa07faae84d03555e	344163751	validated
32dd55c0-b67b-4602-b4ab-7bc7cfdb7828	TCGA-E9-A1N4-11A-04-TSD.fa134061-83d9-4fe7-9f9c-58811a961d24.svs	d45c0424780126901d248ffb5412de53	42117415	validated
32ddcc44-a2a1-4f4f-b5cc-8e9921900d1b	TCGA-AR-A0TT-01A-03-BSC.06e9fb5e-1c6e-4778-9c52-d026628f39c7.svs	bb75bb05f42d2c1787433dfc445ab6b1	289036097	validated
32e56e56-c6bf-466b-b937-6527abc77907	TCGA-KL-8339-11A-01-TS1.c4c783b1-f66a-48da-a814-c719f519c3fb.svs	6222cbc6f3d7a4f32315b5ca7dc6ce08	844601643	validated
32ef0790-543d-4dd2-9f52-f84fb2dfbaf9	TCGA-B2-A4SR-01A-01-TS1.13D2E4B3-A3B0-42B1-83E1-0F041B778114.svs	1445ddad79d95a7f2a8a29ffb6fc7d66	174308447	validated
32f56c45-dd68-49a2-afac-fa14ffd4a5ac	TCGA-B2-4101-11A-01-TS1.f0f4615d-df45-4505-b7f9-98e3560d9e6d.svs	a7ee5521a4f137b1c2e80fa6c1baf061	200256887	validated
32fee307-e005-4e93-85fd-8798d45a5131	TCGA-BH-A0DE-01A-01-TSA.2a52bf9e-45aa-4e5b-8ee7-12476f5f9329.svs	b16dd91828dc0b9d4454b2a1aaf7a925	261286239	validated
3301dfa2-9018-4d2c-9b34-e6640ab73c1b	TCGA-86-8358-01A-01-BS1.52e2fcc8-cbc7-4239-ae63-34b8fd55d120.svs	a72db2dac05fbabfefdebf73360aa24a	966349251	validated
330abbd8-a075-4102-acf3-a01f34aa6696	TCGA-BH-A1EO-01A-01-TSA.f976fed3-c414-4f35-84cf-76c2f04e1de1.svs	417835a973ea20624d08e249556f5164	127333307	validated
330df7ae-7a60-40a0-a05c-ab5365726c08	TCGA-A7-A13F-11A-01-TS1.3cfe5002-0af8-4c2c-82c5-38aac97c76d5.svs	25317c178b8f7a5f6eaa54666b7e8db7	45253003	validated
331153b2-fb6d-439e-9a72-52313751c45e	TCGA-A1-A0SJ-01A-01-TSA.c61cc926-b7df-4519-a049-1a65ec97a99c.svs	779f341dbe7da8672ca2d6ae02eb0272	219418201	validated
33190f2d-6ab2-4d10-bfe2-dca99897cc37	TCGA-98-A53C-01A-01-TS1.72B02688-C12E-4521-9D5D-D1CAA80730EB.svs	c942bf8b5397b7ee9d294ed60cd3655a	410379437	validated
331dc25b-065f-46c0-a7f6-fc556658003f	TCGA-63-7022-01A-01-BS1.b7eeb711-cd00-4172-ba09-a7f5c5eed805.svs	8df6a64ae1e4f7e6a37a23676504e7b6	105909287	validated
3325a342-4480-4a20-9392-5261619b91c0	TCGA-B0-5098-01A-01-TS1.daf8a901-7c17-4226-978a-d0995f6bbbfe.svs	1ed3cd75ba467b92d351ce4e5feea84b	138816087	validated
332d3275-9336-4ecd-8f42-0bcec2f45542	TCGA-A8-A08O-01A-02-BS2.6b4babf5-86ae-4b21-ba69-9ea213e76c0d.svs	8463a88e2cc8cf5b957fcb182077f008	130960327	validated
332dfa2e-59cf-4d01-a4c7-2af7925c688d	TCGA-44-6147-01A-03-TS3.3E53A461-CB2B-40A0-9710-E342C30C37F3.svs	4e5eb92254f375c4d1eafbd522794228	326438786	validated
333f1606-9255-4fe2-8e98-38f1e203b1c5	TCGA-B0-4841-01A-01-BS1.64ff8ede-1182-4836-8a9a-6b943c0085f8.svs	bea51f268d4cf13160cf81a4bbf40194	53462061	validated
33446dbb-1374-469b-a281-1b1a04628e2b	TCGA-BH-A0DT-11A-02-TSB.18fb8ee2-359f-4141-bf77-43cff268737c.svs	027f20a7e8ff3003f50a4a2e1d2f1426	68548119	validated
3355a4af-58ae-4ca3-856a-887935eea0b0	TCGA-BH-A6R9-01A-02-TSB.2A3B365C-A41A-450B-BB31-798B87D3C423.svs	7498af9dba9a367cec0eb2b79431d50a	343269119	validated
3357848f-5dc1-47fd-9bf3-26de8434ab6f	TCGA-43-8115-01A-01-TS1.2cb3518d-a37c-498e-937d-f3584915003a.svs	b1c843cf72c88534b0087da49b6b6056	368432689	validated
335e1b79-8ba1-494c-851b-f7c520a19fb8	TCGA-A7-A0CJ-01A-02-BSB.c0dd564e-d0a6-4e94-b050-824b05d29f23.svs	953285643ec45704ea0e17362ba8090d	323416661	validated
337855c3-2206-4b2b-b8a2-7c01829f137e	TCGA-77-8140-01A-01-BS1.95b7cc33-2b7a-45c8-8379-f41e09b604a2.svs	a2150a7990e79b0e8969e248ed7e18b7	50628989	validated
337e88f4-aa78-4072-a234-ec76a9129585	TCGA-33-4532-01A-01-BS1.c0075942-9df4-4db4-bad1-0e0c58f7178b.svs	a77d41715fff87ba17c5c07fd995bc14	135060415	validated
33817b90-d71e-4e08-bac1-8e338334dccd	TCGA-B0-4849-11A-01-BS1.62c41a98-44b8-40bb-b5f2-ff9b4caf6f66.svs	bd0a5eb7745985487462cf932e58e127	139177139	validated
33862cd2-4af3-4c48-b024-9ed6ce28f64b	TCGA-B0-5119-11A-01-TS1.7aa81c4f-c7d5-470d-b62b-81c4bcffb3c3.svs	ff5fe0d056cc27c2f964f0fe450d1abe	69720871	validated
338bb49b-8940-40f4-90a1-97de25eaaf62	TCGA-05-4395-01A-01-TS1.5765cb40-0523-4969-ae42-54e3f18b27a6.svs	24aec147e500d5016a0ef8a4050863ae	59086331	validated
338d919f-f9ef-4682-8f03-2ea36e2d480c	TCGA-GM-A3XL-01A-01-TSA.F83E6727-0539-4E34-99EE-ED3322F4A72C.svs	dd975a3f878cedcaa226e9c50759f0d6	217672823	validated
33919429-f01f-4a62-90b1-e03e05bcb47e	TCGA-BP-4159-11A-01-TS1.579f4490-9a83-4bd6-b88f-1a97dae9d0a5.svs	c78c67a6449073b7e45ddbdd4452537e	216872901	validated
33a47343-b606-4c05-905a-a3d261ebe8f4	TCGA-78-7147-01A-01-BS1.b738d057-6694-4453-bb15-14dcd90f5775.svs	7c4c6f68f811f1a46d97cdd85c447200	143072863	validated
33a93e57-e7e7-4f63-9537-7c5ecaaccb47	TCGA-58-8391-11A-01-TS1.26566f10-f8a3-4232-ac87-9f7db7dab873.svs	711fd1308067c95ba75525f898e799a6	153008289	validated
33ab2eab-d788-47a0-9b5b-8b0f1bcc6cc7	TCGA-EW-A6SB-01A-01-TS1.A3AF72E9-5C7A-467B-A0BB-B02CEBDC5B76.svs	23c2dd6cc7a3a6f8f35c9fb2cf20780a	143708075	validated
33acc114-f9e3-4f30-a74e-038aa1acf221	TCGA-CZ-5987-11A-01-TS1.b8003bf1-2e65-442c-aedd-d9f384b9ac11.svs	d9ed5696aa98e70743a602e7c8a85dee	194130461	validated
33b25d1b-204b-4bc9-9d15-6d0ee8582727	TCGA-BP-4983-01A-01-TS1.68670132-e9b6-47df-84d6-c216358ef206.svs	d5dc3978abbde3440a785c9526563208	157516521	validated
33b68d7f-e175-4fe1-8eac-dd0fa965ee62	TCGA-E2-A14S-01A-01-TSA.34b0dc8d-f4f4-4f51-ad17-794e6a10fedc.svs	b89a223606300511927947505cc02aca	203574747	validated
33be206f-19e7-4b14-806e-91bf07ed9388	TCGA-AC-A3YJ-01A-01-TSA.BBE147CC-755E-4AB3-99FF-2B5D846A7A92.svs	a34b4778db116ec7113530c952ef7864	490197857	validated
33c29ffb-ddb5-4af4-8215-84f6147c9927	TCGA-A2-A0YJ-01A-01-TSA.a1260b78-3f54-490b-9dd1-7a6cb99e2358.svs	563a91368100fbe56b6c9388916f8b94	366939465	validated
33c3dc1f-9782-4a84-bac6-9aaf9cefcbf2	TCGA-KL-8339-01A-01-TS1.43a9a240-7c8f-4671-b95a-05c1ef19df73.svs	255052dfd61c57200b83d2084f484a2e	1228188935	validated
33c48480-8d5a-4e78-993a-d82ebd01438f	TCGA-A8-A097-01A-01-BS1.6b89928e-f322-487e-8b96-819e432ebd1b.svs	6556870c17c74b9b3842553d6f1aa7f6	654209937	validated
33d2ac82-45eb-457c-bda1-71a9e2f7fbe8	TCGA-L4-A4E6-01A-01-TSA.4F4C72C6-8BB1-4608-BBCA-8CC29FC25BEB.svs	7e2816ea7114c41f9dea37b043091317	180850049	validated
33d6fca5-a02a-4891-af32-16cdb9b28f33	TCGA-BP-5007-01A-01-TS1.ddfba351-aef8-4e92-a90a-41b897348181.svs	3690eccf932083f561d1e46493cd4efd	276335719	validated
33dfbd48-8f91-47c6-ab39-da992bfbcb55	TCGA-A7-A0D9-11A-05-TS5.a185e9a1-ef99-4dde-9072-5e80fa3ba4dd.svs	581fb0447839b3a3ca565b1c1d5440ce	80481337	validated
33f5dc14-dbff-472b-9d40-37c5360837bb	TCGA-B0-4817-11A-01-BS1.602f48a7-f1d7-4ccd-8ca6-d4e0000a0a0c.svs	e1304dea7e9901be617814d7b775ae82	172310291	validated
33f6bcc7-a447-4259-a1ee-ed7e601750d3	TCGA-B2-5641-11A-01-TS1.eb8c4cab-1e90-4111-84d5-f4aa045b7872.svs	89cb094a8f4200d1b5441d8d1cb963ca	54485077	validated
33f72ab6-754a-4ee7-8994-1a0cec4ca5ff	TCGA-KO-8411-11A-01-TS1.d5256637-6aea-4cc5-b6e4-1af6c7117c9c.svs	e28fd4a69a7e2f78414a725d7f70918d	182536183	validated
33fe35ec-c2aa-439b-ac2c-f71b6c781cef	TCGA-66-2791-11A-01-TS1.e538c5d3-fe82-4c2f-87df-972dde0ff40a.svs	91a7489420dca36bdae9a6fb3a521cd7	87045713	validated
34019616-59dc-4cfd-a57c-be98df1a1623	TCGA-NC-A5HE-01A-01-TSA.A1F9C4DD-445C-45E4-A2A7-635FDD33CBDF.svs	da08941467980a56b46a8d9b9bcce0fe	134247123	validated
3406d00a-3ce8-4530-8e56-cc683023b19d	TCGA-CZ-5470-01A-01-BS1.851895a7-75fe-48df-9867-a9c08359e8e2.svs	0353ddbee5a7c3b28fe4c84766af4cf3	121052217	validated
342226c8-367b-4270-9bae-72c1b5c5cb41	TCGA-DW-7834-01A-01-BS1.56a55afe-ce6c-417e-ad8d-2c0c2721ef35.svs	ccc8dfc9fe8afd145acce003f9722f38	92597929	validated
342cc02c-f6d7-482b-9569-a1b886669c36	TCGA-BH-A0HK-01A-01-TSA.baefe9ea-a565-4ec1-92b2-6b62ed9944e3.svs	89201e2d70010b9f1b1466488fc0f09d	247327131	validated
34307bb3-1fa0-46e9-912b-1417f2f54952	TCGA-B0-5119-01A-02-BS2.8481037e-0f2d-407f-8252-eae2e87cb71c.svs	9170f979f5b9fadb6b05de58f81187e0	146531997	validated
343518a6-fb41-4e30-bb62-9c74b977cc42	TCGA-55-A48Z-01A-01-TS1.DCD3DE34-3719-4755-B920-E6E84E415736.svs	4eefffec4a390befce78b28894f184ae	352036489	validated
34468868-0623-451c-8c3f-295002378a76	TCGA-CJ-4916-11A-01-TS1.18a0da5d-c103-44d9-bc29-f58f99710423.svs	5626a5e723d2cec82fdadaff703c5387	231302377	validated
345124e1-4c96-4fcf-bfc3-e80761aaedaf	TCGA-BH-A0BZ-11A-06-TSF.8926f914-ba66-41ff-b779-574f25cb99b4.svs	632010a75010f3711aaacaa04848d60c	129864105	validated
34665487-ff6d-4649-8a3e-cd1d0f5b93e3	TCGA-86-8055-01A-01-BS1.7bc37c9c-5d6a-497a-a7f5-4985f134ec27.svs	00c2b549b28eef38802ad1219cedc6a8	1772265233	validated
346fcf2e-f080-49fe-ac17-54e7051dfdd5	TCGA-BP-4789-11A-01-TS1.c6a5c793-2b7c-4874-b52e-ccfa336888b1.svs	866c0b18d875f7ac6d7a2e5b5456464e	113628545	validated
3470b1ae-68cb-402f-9614-55703bdf0540	TCGA-KL-8334-01A-01-TS1.c33297fb-f9fe-4c51-92b3-20c4491c0bea.svs	ee4adad2a76cf527e0c495356afb2a11	1326566275	validated
347357dc-2c2e-4853-bbe5-d1e6425f36cb	TCGA-BH-A0DZ-11A-02-TSB.81f27798-028c-4adc-8ae4-0efad38819b5.svs	c53192da0a37e49f5e1945781400fb4c	58983177	validated
34887007-619f-480d-b7e5-62cc77895409	TCGA-BP-4164-11A-01-BS1.6ed59862-0c7f-463d-b3e1-48f5b3970bb4.svs	b735f2a6406a60065d742eee047d2b1a	346897859	validated
3489b5f4-7fa2-4ef9-823c-47330be218fb	TCGA-AN-A0XW-01A-01-TSA.52d201cd-6fc6-40ab-8c4d-1d94feee68a2.svs	ecbeca00d6e6aa5c8b13884f8d55c47b	237322477	validated
34a29355-43fc-49f9-b822-aaa1d4ea48e1	TCGA-A2-A0EO-01A-01-MSA.a8ba9ddd-967b-428f-aef6-81207cb53e35.svs	d13698c4d918513ee1179390496fc008	339912815	validated
34a6afb0-e3fa-4431-94cf-b3b2d74a65cc	TCGA-CZ-5465-01A-01-BS1.a96600d9-4214-4d6b-b86c-ff464e89bca1.svs	a08d52f5a9ec3b1026f99fdd23c8161e	156758695	validated
34afe7db-7355-45b7-ab60-033434852f4b	TCGA-B0-4688-11A-01-BS1.4c98ecd9-32b0-4bea-9976-d0e51769aec7.svs	2c8a1d6ddfb6bff773c3e80a29097233	96740465	validated
34c2cd67-855c-4494-a78f-e7b524dbc38f	TCGA-S3-AA0Z-01A-01-TS1.4DDD6F71-DF24-4B70-A863-9A1163321BBC.svs	b2cb71471966fd2945e19af0c61847a0	361928755	validated
34c347f0-d4b1-4a31-926b-188ff90a9480	TCGA-CJ-5676-01A-01-BS1.b4fae15b-bfd3-4c8d-b5bf-a17ea21e20e5.svs	2d78cf1bd20825bc8788bdec3786b4c9	180488639	validated
34c7288e-d7df-491c-8a35-2af8e71cf465	TCGA-B0-4849-01A-01-BS1.adf06f73-ffb0-4510-b4ed-f8d0d33ecfff.svs	d778452f5910ed07efcbb24e3e957f07	202349309	validated
34d2a20a-d20e-4b73-ae3e-aa2d090a8678	TCGA-AC-A23C-01A-01-TSA.8c21e006-e57c-43d9-afb3-2503b80c5e41.svs	97c2f0c2f5778d8ddc3ae9f4092ef77e	183718501	validated
34e3c9d8-8b46-4394-8f74-8b7f49a7624c	TCGA-66-2778-11A-01-BS1.d4b2836d-2d70-4888-8165-a77416b9205b.svs	dff298dddcb1681cd0480daede009553	28351603	validated
34e8d1b1-34e5-4ca0-93ee-8ed4b6fdfabe	TCGA-B0-5115-01A-01-BS1.9265ef7a-7319-4433-aa26-6bb0169d2f5e.svs	756b4792d1c33339c960dc5a2c853c28	199240979	validated
34ea0b92-9d55-488c-8fd5-33886de0aab3	TCGA-BP-4993-11A-01-TS1.63b55730-5ac7-4e32-b225-f0fecb771d1e.svs	98485c4b9d3fdae0a1fc26f3911fb96a	130832617	validated
34ec27f7-d73f-4419-9d49-7767f292e23a	TCGA-44-7661-11A-01-TS1.7b6a855b-bf74-4b90-8df8-4932557a4f5c.svs	41523e521232bb8d1aa4f2c14a1f1769	726924773	validated
34fbb5ed-127f-488b-88ef-a448bfcbe60a	TCGA-E9-A1NC-01A-02-TSB.45067FA5-9305-45D9-A343-FCCECF9BABF4.svs	f6c1c1e148cd7f5ce924787feb44bd8b	304324883	validated
34ffc856-20e9-4c83-a982-06815a3dc566	TCGA-AN-A04C-01A-01-BS1.4f8165fd-0791-4fa6-97ea-66b2b3eb0730.svs	5b83d2f79d0cf0e28ca2598b6d937c15	102329134	validated
3517cd91-005c-459a-a8c2-90e7099428e8	TCGA-CZ-4854-11A-01-TS1.457abf95-6e97-4d8e-887c-179930f2fdfd.svs	35dbd5bcd3ebf78f9c48e22508f88120	176065855	validated
3519c489-1bf8-4890-8a65-9f7ad18405c5	TCGA-BH-A0BV-01A-01-TSA.f5f04523-e30b-4204-99f4-0003ceec2724.svs	6f58c5c96778c888c19a81d94f0b0522	701616747	validated
3522694b-c5c8-4251-a9f0-2f9dd78cdd09	TCGA-49-4506-11A-01-BS1.4a6ab66a-10f3-4a93-b2ed-ac49fbafef47.svs	1f48ce4d8963522958f373d1e63bbee1	87930541	validated
35269605-f669-4113-83b8-909f0743e9ef	TCGA-B0-4846-11A-01-BS1.aeff396b-b714-4b63-8a91-24a75f6dca4a.svs	f6b7cfd88a866ecb86a425631573f293	201417739	validated
352a0686-e0b1-468d-8cdd-c74916e950a3	TCGA-A2-A0D4-01A-01-TSA.471f053f-ccfd-4d9a-89d6-59eaf3d7c459.svs	64b20c06ca8b683ba0b5ebcd6036ff23	227649321	validated
352ddc3e-4692-4939-9808-129ba127339e	TCGA-22-1012-01A-01-TS1.00053cac-2fef-4839-866f-25e15e61f568.svs	c07f25e126be8ea45a2b5b130b1ae7c6	142649481	validated
353674e8-a2ea-4091-8b9e-7bedc3e1ab14	TCGA-B6-A0I1-01A-01-TSA.95CA1DC3-0B4A-48E0-806F-841FEF39F941.svs	6f9f8cb82011fabff85cfa8fa8a3b494	744904075	validated
354f134a-4525-495e-92d5-5e51a6017cd3	TCGA-CJ-4890-01A-01-TS1.3c0f1f11-77ad-41a3-b041-fc7d95191407.svs	fed754750fdbb3a3ff8c571c5d83ce4b	145303951	validated
3558a91a-9813-4c32-8940-8ea25c529d96	TCGA-56-8625-11A-01-TS1.bf174b41-a032-4567-a956-21d0b6d99b84.svs	6a9ab86029c7852c48372e3c64c81389	75901213	validated
355f4830-f881-4a8a-941b-915283f9cf9a	TCGA-BH-A1ET-01A-01-TSA.a4706ce4-60f8-4373-b77c-0d3ff31d8324.svs	72cb37fe3de5738428fde4acc6c72c91	116748671	validated
356057e0-c787-4c7c-8a93-648a1dd2ac0d	TCGA-39-5031-01A-01-TS1.82cd48e6-3c13-4565-bea9-403756cf963b.svs	f8c3c87fd799e57028feb0ebfb4211bc	358310365	validated
356230ac-c357-4e50-91b1-95cec2b40208	TCGA-BP-4999-11A-01-TS1.912970d7-4c38-4e74-850f-02ce9e67f2c1.svs	809bd31abe33e34c5ef869608f6290a1	98479683	validated
3577aa78-b498-41ad-a221-b7212fe2511b	TCGA-44-2666-01A-01-BS1.7df801b9-da76-40b6-8d4b-1227cef4f002.svs	e7201788f7e2552d04d71ecf65f09ef7	238686947	validated
357e3750-ec3a-4314-b816-12ac5e12f17b	TCGA-A3-3317-01A-02-BS2.de18fab0-8419-4262-9138-e8d1c81cb1b7.svs	b17d4dc9f5b02023c3734aff099560e3	216428021	validated
3582660c-5943-43d3-a911-a8402318f065	TCGA-85-A5B5-01A-02-TSB.0EA8B0D0-478D-4601-AE47-1525A3B4A5AF.svs	4b828f27f913a482a7be930316e3635c	276968541	validated
3587c472-d8a4-4a93-9380-355acdf1d91c	TCGA-CJ-5676-01A-01-TS1.783d7d11-d326-4c58-a40f-c47ae4d53391.svs	bc2c77bfeca664bc569b586661c04809	178421667	validated
358bc036-b6ac-4bc4-8d2c-cb6a1a708e73	TCGA-B0-4693-01A-01-TS1.ab79e8c3-1e6b-4ce0-b715-9921431c650e.svs	ea492b19d7da0fa48ed0ee4bb4509e72	42692415	validated
358f9454-67ba-44ee-a5e9-4e5616db0271	TCGA-EW-A1P4-01A-02-TSB.4e509c5d-75a2-4996-a202-32910c7b745a.svs	b10f4672f8d2cf906f7da08f9211c137	183844267	validated
3594d929-26c7-4ea1-b367-8cbe0fbff1a6	TCGA-BH-A18R-11A-04-TSD.7619babc-0ad5-4789-bd86-25e3c3a22ef3.svs	1aa8b1fca9317d58198b97ec9a8e77a0	50000403	validated
359c2002-ca88-49f3-b75e-1b5a0e9fdf98	TCGA-91-8499-01A-01-TS1.157b5269-563d-4a4d-b46e-f355362035c0.svs	2b2aa29547770c2d580a776dd9c75a82	55122735	validated
35aa666b-0619-48e4-8ce2-259e3194ee42	TCGA-E2-A1B4-01A-01-TSA.4a536aa0-47af-4c66-a151-a5d5db65a566.svs	0ad9f7e56969c2a18c94d978369d293a	132653403	validated
35aa82ef-99e8-4a0f-943d-5e4bcfee331c	TCGA-CJ-4881-11A-01-TS1.847e5a3f-c88a-40a3-926e-563de0a26ca0.svs	b15206aa3cd1b4eb875f38f04eac6680	279450013	validated
35acaf01-2568-48ed-a972-1a463771f6d6	TCGA-P4-A5E7-11A-01-TSA.9055601E-F406-44FB-925A-805F1E28058B.svs	7bba7bd3ce12c1b11ec69cab53e55521	53301971	validated
35b7a335-5948-4ae9-ba5d-44065eaa136a	TCGA-CJ-5681-11A-01-TS1.24256c0e-3068-4924-9b10-6e8b358666ac.svs	c60fb20a0f2617240c6badb69b5ef289	283683857	validated
35c67ac4-80c3-4183-b1de-852cd9500025	TCGA-22-4594-01A-01-BS1.4d34d634-a274-4827-8390-474b4dc1caaa.svs	d07aa8aa41e11f4cd7fe83071391a45d	132949043	validated
35c6c43a-9ed2-49fe-90e3-b2b3f446d6da	TCGA-44-A47F-01A-01-TSA.6398BFA2-F977-456D-812F-E9666B0A1C18.svs	6c682adfdf460028016036d0acdb7c63	144951129	validated
35d07323-7e8f-4785-a60b-0b3169800c28	TCGA-05-4402-01A-01-TS1.3b8d1da1-7110-4ecd-91e6-45c000dc869c.svs	07e835c6631d081ffe8bb773ed82c1eb	177864881	validated
35db10e9-1a59-4f9b-928f-0339814a7c06	TCGA-85-7710-01A-01-BS1.9a7e242d-04ae-4517-9567-94fc7953696d.svs	a59b034658515f1c687f7f8f40d2dbde	901655515	validated
35db737f-7517-471f-93ac-16e03dd43ae2	TCGA-GM-A2DI-01A-03-TSC.DB9E24D8-2B07-483E-A490-2B64240EFCEE.svs	179768b3ffd5b0b0ccea6263bb6c106b	159144519	validated
35f1c444-2989-4e6e-a849-725cacc510c5	TCGA-B8-A54H-01A-01-TS1.2CFA77DB-F0BB-48D7-B43A-E18C04B89C57.svs	331be73988b7b177a646298c7b5e011e	236274845	validated
35fa4769-e14a-4ce5-becf-9fa5bf2b0043	TCGA-A7-A426-01A-02-TSB.F4C4E7A7-98C9-44AA-8D15-A9A75D414482.svs	a16af1f8dbce2fe6f646a5131327bab8	106517115	validated
360c4f93-b3d2-4dff-ae11-684ea42455f7	TCGA-CJ-4897-11A-01-TS1.96dc0e9c-3fee-492a-84a2-2d7781480dbc.svs	112a02340e8b49fcf5ecb74e17940735	286451859	validated
36155181-3e77-4b3a-8399-77e8eec975d5	TCGA-43-6770-01A-01-TS1.1633badf-0dc4-4e3c-8c0d-7eceff1a0828.svs	ce99edcf237a5c975d78b731a2c14969	130380093	validated
